"","uk","yk"
"1926",1,0.946599105415606
"1927",1,1.07030699647698
"1928",1,0.893318290606239
"1929",1,0.713877005864006
"1930",1,0.83807830547636
"1931",1,1.31302467743786
"1932",1,1.33087295710913
"1933",1,0.795638244710375
"1934",1,0.893618412260307
"1935",1,0.476500138700925
"1936",1,0.871271959030977
"1937",1,1.03133143669464
"1938",1,1.13017120588335
"1939",1,0.395486131574556
"1940",1,0.902582289950431
"1941",1,0.530129946895975
"1942",1,0.627974442251821
"1943",1,0.998901130486711
"1944",1,0.918994238071767
"1945",1,0.779427132632331
"1946",1,0.997113158337127
"1947",1,1.3578707417245
"1948",1,0.72670718355932
"1949",1,0.395564240674328
"1950",1,0.358330999773079
"1951",-1,0.390818058034668
"1952",-1,0.472735683684393
"1953",-1,-0.317592899295704
"1954",-1,-1.2730836443404
"1955",-1,-0.764049965822339
"1956",1,-1.05056892697093
"1957",1,-0.503724912536836
"1958",1,0.173270752561974
"1959",1,0.570191262464585
"1960",1,0.387887998990089
"1961",1,0.467363099623262
"1962",1,0.616076667628279
"1963",1,0.660365880161393
"1964",1,0.585927933493774
"1965",1,1.09955774222322
"1966",1,1.01670648400322
"1967",1,1.44281155574519
"1968",1,0.857721467907228
"1969",1,1.19246587328553
"1970",1,0.231205844706974
"1971",-1,0.916660502049994
"1972",-1,0.915226053723744
"1973",-1,-0.495953164693045
"1974",-1,-0.39259036933369
"1975",-1,-0.384731142883654
"1976",1,-0.34876993908225
"1977",1,-0.539691739665856
"1978",1,0.680404007891301
"1979",1,0.470036264598153
"1980",1,0.352635287163431
"1981",1,0.595587555314143
"1982",1,0.782174536806744
"1983",1,1.07410465537503
"1984",1,0.596853820770728
"1985",1,0.618635573893409
"1986",1,1.69636497274491
"1987",1,0.769120341661403
"1988",1,1.45087692843696
"1989",1,1.2472045047429
"1990",1,0.756026810370428
"1991",-1,0.797235562235888
"1992",-1,0.740686530064092
"1993",-1,-0.259514159309158
"1994",-1,-0.142822666470321
"1995",-1,-1.11888642037784
"1996",-1,-0.164108249104634
"1997",-1,-0.428083333736564
"1998",-1,-0.861407266277625
"1999",-1,-0.818478515357583
"2000",-1,-0.702549127465211
"2001",1,-0.686037704737669
"2002",1,-0.39139521844466
"2003",1,0.835129038502014
"2004",1,0.600709724365636
"2005",1,0.693297713733277
"2006",1,0.99100305215313
"2007",1,0.863945256343253
"2008",1,1.17989647668485
"2009",1,0.664969658165831
"2010",1,0.946797065985747
"2011",-1,0.919832661239311
"2012",-1,1.27270490761657
"2013",-1,-0.721175584568101
"2014",-1,-0.632705913240409
"2015",-1,-0.699507318304747
"2016",1,-1.49540406989406
"2017",1,-0.530847061300028
"2018",1,1.30452888082456
"2019",1,0.71233400628718
"2020",1,0.868961527773374
"2021",1,0.660329663590183
"2022",1,0.89577303574148
"2023",1,0.69131492309793
"2024",1,0.749505962777617
"2025",1,1.29611283246494
"2026",1,0.626627506953886
"2027",1,0.611578786946289
"2028",1,0.736416629615382
"2029",1,0.733518870851233
"2030",1,1.23447647445102
"2031",-1,1.52303506693797
"2032",-1,0.659480503465387
"2033",-1,-0.580168877802378
"2034",-1,-0.464682735916069
"2035",-1,-0.802105934735583
"2036",-1,-0.13474147719416
"2037",-1,-0.139121679745884
"2038",-1,-0.447975822926316
"2039",-1,-0.4987832458529
"2040",-1,-0.80987338676352
"2041",-1,-0.531347068763986
"2042",-1,-0.381590910684157
"2043",-1,-0.652985293706134
"2044",-1,-0.130193727076733
"2045",-1,-0.435941397583053
"2046",1,-0.716413227664474
"2047",1,-0.630451978557666
"2048",1,0.79635513098633
"2049",1,0.568235228576152
"2050",1,0.694865051581805
"2051",-1,1.50603959143732
"2052",-1,0.778002997472673
"2053",-1,-0.0667791500948397
"2054",-1,-0.264441944334605
"2055",-1,-0.10736188132858
"2056",1,-0.438084355803434
"2057",1,-1.44850797240315
"2058",1,0.0400221815148677
"2059",1,0.662713939149618
"2060",1,0.764325070023241
"2061",-1,1.37828821535082
"2062",-1,1.34768582294693
"2063",-1,-0.102459213987895
"2064",-1,-0.472170069666136
"2065",-1,-1.13361472790099
"2066",1,-0.230723046642558
"2067",1,-0.64973342667196
"2068",1,-0.0264705352746977
"2069",1,0.670447338617956
"2070",1,0.72667587503699
"2071",-1,0.573211569601495
"2072",-1,0.896633511025579
"2073",-1,-0.622194550717845
"2074",-1,-1.07025962413825
"2075",-1,-1.36200378241905
"2076",-1,-1.02962072798022
"2077",-1,-1.07860095257629
"2078",-1,-0.740621384216125
"2079",-1,-1.28724385876628
"2080",-1,-0.966918704559465
"2081",1,-1.33966686512711
"2082",1,-0.354754396641889
"2083",1,0.413945738666444
"2084",1,1.00583118951896
"2085",1,0.943101961223672
"2086",-1,1.111919472156
"2087",-1,0.504766816162195
"2088",-1,-0.0404438069154119
"2089",-1,-0.0801930138210531
"2090",-1,-1.23464128766551
"2091",-1,-0.876107414170123
"2092",-1,-1.02751707957838
"2093",-1,-0.802396256340426
"2094",-1,-1.08491323222827
"2095",-1,-0.773555047561825
"2096",1,-0.624432527527067
"2097",1,-0.691475330897118
"2098",1,0.393622016393301
"2099",1,0.200291770048579
"2100",1,0.640673079049598
"2101",1,0.550142129789616
"2102",1,0.320027281187932
"2103",1,0.663572173786259
"2104",1,0.670813542909784
"2105",1,0.816046636411429
"2106",1,1.10360198709002
"2107",1,1.03988450075563
"2108",1,1.27820001113504
"2109",1,0.68459572611938
"2110",1,0.538083367238281
"2111",-1,0.721045787160807
"2112",-1,1.20693853594209
"2113",-1,0.0845063223869725
"2114",-1,-0.52121021810615
"2115",-1,-0.83741758122525
"2116",-1,-1.2429549619797
"2117",-1,-0.664761335359772
"2118",-1,-0.788893159417698
"2119",-1,-1.16906323282327
"2120",-1,-0.978599685761549
"2121",-1,-1.43608350490933
"2122",-1,-0.808509742706208
"2123",-1,-0.900068830138492
"2124",-1,-0.317683799818737
"2125",-1,-1.14348403001217
"2126",1,-0.535874189179243
"2127",1,-0.714584546191206
"2128",1,0.455202407086903
"2129",1,0.846393799122688
"2130",1,1.1326209169279
"2131",1,0.514387119995455
"2132",1,1.17587691459254
"2133",1,0.48017981730926
"2134",1,0.415215929885457
"2135",1,0.496825279499385
"2136",1,0.945107081843174
"2137",1,0.464335324180877
"2138",1,0.839519260473267
"2139",1,0.918254478845444
"2140",1,0.868789708137193
"2141",-1,0.995144382110655
"2142",-1,0.474074623265551
"2143",-1,-0.133069890014198
"2144",-1,-0.526224746461283
"2145",-1,-0.443019497713132
"2146",1,-1.00178218852845
"2147",1,-0.791133151359482
"2148",1,0.677018566490669
"2149",1,0.975952452332433
"2150",1,0.765093049915101
"2151",1,0.204410368180974
"2152",1,0.331201466179558
"2153",1,0.73879040817157
"2154",1,0.999816957254662
"2155",1,0.971012430866434
"2156",-1,0.647839772613698
"2157",-1,1.49178061166016
"2158",-1,-0.244153833051907
"2159",-1,-0.255240729298164
"2160",-1,-0.741185034821202
"2161",1,-1.08373047440291
"2162",1,-0.619397076813378
"2163",1,0.753433790983797
"2164",1,1.25450845152078
"2165",1,0.687103212092349
"2166",-1,0.278927577745532
"2167",-1,1.2053422087628
"2168",-1,-0.267232304285541
"2169",-1,-0.915109283953818
"2170",-1,-0.927451098610543
"2171",1,-1.06645676639664
"2172",1,-0.489352802556544
"2173",1,0.632421187759685
"2174",1,0.736802107572888
"2175",1,0.821417646050226
"2176",-1,0.528113889788526
"2177",-1,1.05604094474369
"2178",-1,-0.256654786456762
"2179",-1,-0.643766954187917
"2180",-1,-0.755521524827043
"2181",1,-0.7924087892569
"2182",1,-1.06706063686899
"2183",1,0.585066006342412
"2184",1,1.06245458103608
"2185",1,1.58146681692332
"2186",1,1.11539187627333
"2187",1,0.649798773095823
"2188",1,0.86648279095133
"2189",1,0.495716610050545
"2190",1,0.549493823658134
"2191",1,0.524534952657208
"2192",1,0.461291983802353
"2193",1,0.829283860755262
"2194",1,0.426062394636014
"2195",1,0.92984212861862
"2196",-1,1.05312730743548
"2197",-1,1.17919549035579
"2198",-1,-0.315288284624215
"2199",-1,-0.359975717580312
"2200",-1,-0.0685281582939057
"2201",-1,-0.588559746497175
"2202",-1,-0.755561044937867
"2203",-1,-0.200396186171138
"2204",-1,-1.4617039152864
"2205",-1,-1.03723212713494
"2206",1,-0.106747351062176
"2207",1,-0.833026405619312
"2208",1,0.251021431907902
"2209",1,0.190825106353563
"2210",1,0.862518386529029
"2211",-1,0.0888115674609278
"2212",-1,0.391781373626068
"2213",-1,-0.34897876571377
"2214",-1,-0.628733647645194
"2215",-1,-0.516927635044889
"2216",-1,-0.677670407002798
"2217",-1,-0.535521132452084
"2218",-1,-1.13947001505337
"2219",-1,-0.778635524298267
"2220",-1,-1.30539911389429
"2221",1,-0.656386459988139
"2222",1,-0.900712706966115
"2223",1,0.586338669733049
"2224",1,0.461037700004481
"2225",1,0.785433649965868
"2226",1,1.0948657989608
"2227",1,0.221398958975435
"2228",1,0.107990253513827
"2229",1,0.0517093845297564
"2230",1,0.868035603214136
"2231",-1,0.881644747025777
"2232",-1,0.580246831726138
"2233",-1,0.0308042212802655
"2234",-1,-0.483235319141546
"2235",-1,-1.1564870146975
"2236",-1,-1.14998652084419
"2237",-1,-1.31635799893691
"2238",-1,-0.624802585411901
"2239",-1,-0.993080709204704
"2240",-1,-1.21009748490229
"2241",-1,-1.07637172230647
"2242",-1,-1.14793892638177
"2243",-1,-0.624886047358163
"2244",-1,-0.642417446089972
"2245",-1,-0.67089033280741
"2246",-1,-0.632645791058366
"2247",-1,-0.742177054039832
"2248",-1,-1.07521921451855
"2249",-1,-0.67632188237663
"2250",-1,-1.04920597717138
"2251",-1,-1.18567006097853
"2252",-1,-1.23080278750256
"2253",-1,-0.638527372460157
"2254",-1,-0.491521011574199
"2255",-1,-1.29502063223256
"2256",1,-0.92748554474486
"2257",1,-0.77002218066774
"2258",1,0.198067050341188
"2259",1,0.797582640537005
"2260",1,0.807056109763136
"2261",1,0.731060500719896
"2262",1,0.603760530208072
"2263",1,0.968852685029125
"2264",1,1.0887702404294
"2265",1,1.01222165246023
"2266",-1,0.785762804909945
"2267",-1,1.10687026486999
"2268",-1,-0.620718291678644
"2269",-1,-0.578648693893929
"2270",-1,-0.261443878592674
"2271",-1,-0.723184946490657
"2272",-1,-1.01044040739626
"2273",-1,-0.210597829210572
"2274",-1,-0.767753083631318
"2275",-1,-0.620799268578712
"2276",-1,-1.00641957041675
"2277",-1,-0.736022417498725
"2278",-1,-0.647612146788977
"2279",-1,-0.766668792336454
"2280",-1,-0.680648322827849
"2281",-1,-0.390336042757202
"2282",-1,-1.15346556408613
"2283",-1,-0.778521754285869
"2284",-1,-1.43843374450875
"2285",-1,-0.921331759689158
"2286",1,-0.252878412986115
"2287",1,-0.411970394895507
"2288",1,0.502541023559523
"2289",1,0.544966022418808
"2290",1,0.87162373999333
"2291",1,1.11991717502795
"2292",1,0.864353680485188
"2293",1,1.34141077065142
"2294",1,0.659519688918319
"2295",1,0.175411737115438
"2296",1,0.440631042434808
"2297",1,0.628269725294036
"2298",1,0.615165415491566
"2299",1,0.474983544794831
"2300",1,1.14075225809837
"2301",-1,0.332390193690528
"2302",-1,0.564006036208873
"2303",-1,-0.777859137227049
"2304",-1,-0.846899636433221
"2305",-1,-0.989131489891236
"2306",1,-0.68009253811244
"2307",1,-1.11464036396045
"2308",1,0.0819280734285475
"2309",1,0.550798583371978
"2310",1,1.00859067090363
"2311",-1,0.215006717346636
"2312",-1,1.25257106309417
"2313",-1,-0.622220353682313
"2314",-1,-0.422949200471279
"2315",-1,-0.341022316713835
"2316",-1,-0.251682777196903
"2317",-1,-0.814964317368409
"2318",-1,-0.750712115476522
"2319",-1,-0.829007690105617
"2320",-1,-0.990627223153536
"2321",1,-0.751933384236109
"2322",1,-0.688330338591274
"2323",1,0.310399104984466
"2324",1,0.630478984160245
"2325",1,1.5481435194258
"2326",-1,0.918040918777427
"2327",-1,1.08435575118495
"2328",-1,-0.47147516706139
"2329",-1,-0.758786895947974
"2330",-1,-0.838662024887782
"2331",-1,-0.607997927363016
"2332",-1,-1.01102654963697
"2333",-1,-1.41542581737547
"2334",-1,-0.91509855964565
"2335",-1,-1.00060440366251
"2336",-1,-0.770354081664996
"2337",-1,-0.784986151364219
"2338",-1,-0.56995180352311
"2339",-1,-0.469303070002983
"2340",-1,-1.13930811317832
"2341",1,-1.32600712270969
"2342",1,-0.759485943753467
"2343",1,0.469481493037063
"2344",1,0.308685287821521
"2345",1,1.03474013877997
"2346",1,0.810419080350013
"2347",1,0.841153488199061
"2348",1,0.895481262152441
"2349",1,1.06024062842984
"2350",1,1.34066230412353
"2351",-1,0.842860609852153
"2352",-1,0.298993328595457
"2353",-1,-0.165830730375023
"2354",-1,-0.872436944509466
"2355",-1,-0.354919459543613
"2356",1,-0.881858295267067
"2357",1,-0.31335740240814
"2358",1,0.24695426533199
"2359",1,0.2481042154464
"2360",1,0.932213383433762
"2361",-1,0.344288674231585
"2362",-1,0.916674627143305
"2363",-1,-0.267776659059061
"2364",-1,-0.620729101578351
"2365",-1,-0.804775058873101
"2366",1,-0.119250051455149
"2367",1,-0.773284461184054
"2368",1,0.388741750452522
"2369",1,0.315561881796855
"2370",1,0.389597530599364
"2371",1,0.487414127166557
"2372",1,1.23967338865358
"2373",1,0.734195290883391
"2374",1,0.585918293240858
"2375",1,0.616684663837563
"2376",-1,0.976769918582105
"2377",-1,0.404542514781761
"2378",-1,-0.274594097407321
"2379",-1,-1.01778346865918
"2380",-1,-0.823971834789764
"2381",1,-1.37728786659022
"2382",1,-0.745855780951833
"2383",1,0.595333101468497
"2384",1,0.414513309325315
"2385",1,0.772909623585302
"2386",1,0.807822199623024
"2387",1,1.15500715243778
"2388",1,0.908140055156699
"2389",1,1.17059559024806
"2390",1,0.84975986096545
"2391",1,0.63094833002983
"2392",1,0.764966298522035
"2393",1,0.723054320580674
"2394",1,1.05924526692782
"2395",1,0.828225771148355
"2396",1,0.553416091456667
"2397",1,0.707549051234784
"2398",1,1.14433093925766
"2399",1,0.728200276409819
"2400",1,0.595188791339752
"2401",1,1.0712414386652
"2402",1,0.874282112570058
"2403",1,0.7128401204631
"2404",1,0.557191481247271
"2405",1,0.280719843598384
"2406",-1,0.729250505338138
"2407",-1,0.64982540404244
"2408",-1,-0.344161573404898
"2409",-1,-1.06293650225816
"2410",-1,-0.375287337472307
"2411",1,-0.558976487442266
"2412",1,-1.22111918650201
"2413",1,0.67233522744358
"2414",1,0.450077718245634
"2415",1,0.77635225039558
"2416",1,0.828904965888651
"2417",1,0.515920880255027
"2418",1,-0.163580141694392
"2419",1,0.759023600237044
"2420",1,0.620542869208506
"2421",-1,0.553660372899107
"2422",-1,0.866019887394175
"2423",-1,-0.624827798879061
"2424",-1,-0.434735797803036
"2425",-1,-0.63332470513136
"2426",-1,-1.04446029897866
"2427",-1,-0.563556517668372
"2428",-1,-0.611114006695468
"2429",-1,-0.354603265895013
"2430",-1,-0.978364584524031
"2431",1,-1.08761124129895
"2432",1,-0.759790091695057
"2433",1,0.601314653170656
"2434",1,0.89925045198768
"2435",1,0.773121606305093
"2436",1,0.711347616277535
"2437",1,0.984492663360775
"2438",1,1.45155401213913
"2439",1,1.21913516488213
"2440",1,0.952381492413491
"2441",-1,0.686493568145097
"2442",-1,0.955784999039151
"2443",-1,-0.522605287193155
"2444",-1,-0.539973329202454
"2445",-1,-0.446503916807744
"2446",-1,-0.404802300059628
"2447",-1,-0.504099840615937
"2448",-1,-0.272104503733588
"2449",-1,-0.0813721749885872
"2450",-1,-1.21640109765351
"2451",-1,-1.39064158621814
"2452",-1,-1.2183447728736
"2453",-1,-1.55344297163073
"2454",-1,-1.10010643381747
"2455",-1,-1.02255499164531
"2456",1,-0.800172061540457
"2457",1,-0.733351188857969
"2458",1,0.189191150547995
"2459",1,0.302498617766977
"2460",1,0.879303014679831
"2461",-1,0.64360103732082
"2462",-1,0.324422195496127
"2463",-1,-0.504445549520542
"2464",-1,-0.588648404946834
"2465",-1,-0.843667546354165
"2466",1,-0.573004000525247
"2467",1,-0.678054359510635
"2468",1,0.372246343599059
"2469",1,0.592390288434089
"2470",1,0.845262444694171
"2471",1,0.639575846484035
"2472",1,0.428061007463947
"2473",1,0.664911474496827
"2474",1,0.788055896373713
"2475",1,0.942871288084113
"2476",1,0.813581133010966
"2477",1,0.66501683914472
"2478",1,0.964475751192259
"2479",1,0.789763664016933
"2480",1,1.0608556140523
"2481",-1,0.825468628901342
"2482",-1,0.81926400566737
"2483",-1,-0.418819968671398
"2484",-1,-0.892016439805194
"2485",-1,-1.05173969527937
"2486",-1,-1.14189616986531
"2487",-1,-0.315345932469519
"2488",-1,-0.790302107926626
"2489",-1,-0.478775182624465
"2490",-1,-0.618189945794298
"2491",-1,-0.15426279555874
"2492",-1,-0.360352315535182
"2493",-1,-1.05612596278379
"2494",-1,-0.915145073149671
"2495",-1,-0.544564556496462
"2496",-1,-0.665739001489599
"2497",-1,-0.0438914936658233
"2498",-1,-0.651985306514313
"2499",-1,-1.212191885146
"2500",-1,-0.718441716617754
"2501",-1,-1.08969274684107
"2502",-1,-0.8427110313379
"2503",-1,-0.485137259457653
"2504",-1,-0.647386360523495
"2505",-1,-0.658175557531319
"2506",1,-0.819879938470298
"2507",1,-0.837533022615434
"2508",1,0.362530469459964
"2509",1,-0.294072411854588
"2510",1,0.642863066779024
"2511",-1,0.997265819171938
"2512",-1,0.394342259667937
"2513",-1,-0.961013258305902
"2514",-1,-0.539739014136591
"2515",-1,-1.20550431193003
"2516",-1,-1.39080959262777
"2517",-1,-0.68658653897941
"2518",-1,-1.02504437312503
"2519",-1,-0.456778613937534
"2520",-1,-1.1551410662913
"2521",-1,-1.0492508764369
"2522",-1,-0.789912108390463
"2523",-1,-0.644165821385676
"2524",-1,-0.626319791286981
"2525",-1,-0.696979561960363
"2526",-1,-0.839323694866809
"2527",-1,-0.981025082427124
"2528",-1,-0.683621717746489
"2529",-1,-0.909720527813734
"2530",-1,-0.684835556493678
"2531",1,-0.438452947781333
"2532",1,-1.43371651297455
"2533",1,0.867158827253083
"2534",1,0.46251635484371
"2535",1,1.10752132787082
"2536",1,1.31952696298648
"2537",1,0.448057006309477
"2538",1,0.819334182639604
"2539",1,1.88900887416118
"2540",1,0.947795218733287
"2541",1,1.04803493692943
"2542",1,0.982519716141225
"2543",1,1.26081518196672
"2544",1,1.25497470923819
"2545",1,0.624738131158634
"2546",1,0.663491649640539
"2547",1,0.881881412636886
"2548",1,0.789911163385272
"2549",1,1.60212559540456
"2550",1,1.09928584983516
"2551",1,1.04638461541612
"2552",1,0.616789323937487
"2553",1,0.374394953223245
"2554",1,0.962368042805961
"2555",1,0.74346474091168
